workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,age_group,class
Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,43.0,United-States,Adult,1
Private,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,1
Private,10.0,Never-married,Sales,Own-child,White,Male,1055.0,0.0,30.0,United-States,Young,0
Local-gov,14.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,60.0,United-States,Adult,0
Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,12.0,United-States,Senior,1
Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,Adult,0
Self-emp-not-inc,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,Middle-Aged,0
Self-emp-not-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,Adult,1
Private,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,50.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,8.0,United-States,Young,0
Private,9.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,50.0,United-States,Adult,0
Local-gov,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,Adult,1
Private,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,Scotland,Adult,0
Private,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,Young,0
Private,10.0,Widowed,Prof-specialty,Not-in-family,White,Male,0.0,1429.0,40.0,United-States,Senior,0
Self-emp-not-inc,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,1
Private,7.0,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,6.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,25.0,United-States,Young,0
Private,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Local-gov,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,50.0,United-States,Young,0
Private,9.0,Divorced,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,20.0,United-States,Young,0
Private,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Local-gov,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,2179.0,40.0,United-States,Middle-Aged,0
Private,16.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999.0,0.0,35.0,United-States,Middle-Aged,1
Private,9.0,Separated,Sales,Own-child,White,Female,0.0,0.0,26.0,United-States,Young,0
Private,7.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,Adult,0
State-gov,15.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,43.0,United-States,Middle-Aged,0
Private,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,Middle-Aged,0
Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,Greece,Middle-Aged,1
Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,Adult,0
Local-gov,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1740.0,20.0,United-States,Adult,0
Private,7.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,25.0,United-States,Young,0
Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1887.0,45.0,United-States,Middle-Aged,1
Local-gov,9.0,Separated,Protective-serv,Unmarried,Black,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,1602.0,10.0,United-States,Young,0
Private,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,25.0,United-States,Adult,0
Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,38.0,United-States,Adult,0
Private,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,37.0,United-States,Middle-Aged,0
Self-emp-not-inc,9.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,20.0,United-States,Middle-Aged,0
Private,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Self-emp-inc,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,44.0,United-States,Adult,1
Private,2.0,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0.0,0.0,40.0,Vietnam,Adult,0
Private,9.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,40.0,Peru,Adult,0
Private,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,7298.0,0.0,40.0,United-States,Middle-Aged,1
Self-emp-not-inc,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,Greece,Adult,0
Local-gov,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688.0,0.0,35.0,United-States,Adult,1
Self-emp-not-inc,10.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,25.0,United-States,Young,0
Private,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,Young,0
Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,2329.0,0.0,20.0,United-States,Senior,0
Private,13.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Mexico,Adult,0
Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,1
Private,5.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,Middle-Aged,1
State-gov,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,12.0,United-States,Adult,0
Private,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Young,0
Private,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,1408.0,40.0,United-States,Adult,0
Private,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,0
Federal-gov,9.0,Married-civ-spouse,Sales,Husband,Black,Male,5013.0,0.0,40.0,United-States,Middle-Aged,0
Private,13.0,Divorced,Sales,Unmarried,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Federal-gov,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,48.0,United-States,Adult,0
State-gov,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,38.0,United-States,Adult,1
Private,5.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Canada,Adult,0
Private,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,1590.0,40.0,United-States,Adult,0
Private,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,1
State-gov,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,38.0,United-States,Adult,1
Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,1
Private,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,60.0,United-States,Middle-Aged,0
Private,14.0,Never-married,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,Adult,1
Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,2597.0,0.0,40.0,United-States,Young,0
Private,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,Adult,1
Private,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,1
Self-emp-not-inc,10.0,Separated,Handlers-cleaners,Own-child,White,Male,0.0,0.0,45.0,United-States,Young,0
Self-emp-inc,14.0,Divorced,Sales,Unmarried,White,Female,25236.0,0.0,42.0,United-States,Middle-Aged,1
Private,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,12.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,7.0,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,Adult,0
Self-emp-not-inc,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2635.0,0.0,30.0,United-States,Adult,0
Private,10.0,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0.0,0.0,35.0,United-States,Young,0
Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1977.0,60.0,United-States,Middle-Aged,1
Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Never-married,Tech-support,Own-child,Black,Female,0.0,0.0,40.0,United-States,Adult,0
Private,2.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,Mexico,Adult,0
Federal-gov,10.0,Separated,Adm-clerical,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,Adult,0
Local-gov,11.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,0.0,56.0,United-States,Young,0
Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,Middle-Aged,1
Private,9.0,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States,Young,0
Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,60.0,United-States,Middle-Aged,1
Private,10.0,Never-married,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,30.0,United-States,Young,0
Private,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,6.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,30.0,United-States,Young,0
Private,9.0,Never-married,Tech-support,Other-relative,White,Male,0.0,0.0,50.0,United-States,Middle-Aged,0
Self-emp-inc,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,Adult,1
Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48.0,United-States,Young,0
Private,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,Middle-Aged,0
Private,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,10.0,United-States,Young,0
Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,24.0,United-States,Adult,0
Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,40.0,United-States,Adult,1
Self-emp-not-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,Middle-Aged,1
Private,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,1
Self-emp-not-inc,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,8.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,United-States,Young,0
Federal-gov,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Young,0
Self-emp-not-inc,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,20.0,United-States,Middle-Aged,1
Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,1
Private,9.0,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,40.0,Cuba,Young,0
State-gov,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,38.0,United-States,Adult,0
Private,3.0,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0.0,0.0,40.0,Mexico,Young,0
Local-gov,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,21.0,United-States,Middle-Aged,1
Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,5178.0,0.0,60.0,United-States,Adult,1
State-gov,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,70.0,United-States,Adult,0
Private,9.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,Adult,0
Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1887.0,40.0,United-States,Adult,1
Private,13.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,Young,0
Private,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,48.0,United-States,Young,0
Private,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,1
Federal-gov,7.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,1340.0,40.0,United-States,Adult,0
Private,10.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Local-gov,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,Adult,1
Private,7.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,Young,0
Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,Middle-Aged,0
Private,9.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,30.0,United-States,Young,0
Private,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,12.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Self-emp-not-inc,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,Adult,0
Private,9.0,Never-married,Transport-moving,Own-child,Black,Male,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,Young,0
Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,Adult,0
Private,13.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,40.0,England,Adult,0
Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,60.0,United-States,Adult,0
Self-emp-not-inc,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Iran,Middle-Aged,1
Self-emp-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15024.0,0.0,50.0,India,Middle-Aged,1
Private,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Mexico,Adult,0
Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,80.0,United-States,Middle-Aged,1
Private,10.0,Never-married,Farming-fishing,Not-in-family,White,Female,0.0,0.0,38.0,United-States,Adult,0
Private,10.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,30.0,United-States,Young,0
Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,1
Private,11.0,Divorced,Sales,Own-child,White,Male,0.0,0.0,50.0,United-States,Adult,0
Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,4386.0,0.0,35.0,United-States,Adult,0
Private,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,United-States,Middle-Aged,1
Private,11.0,Widowed,Adm-clerical,Not-in-family,White,Female,1848.0,0.0,50.0,United-States,Senior,0
Private,13.0,Divorced,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,Adult,1
Private,9.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,50.0,Cuba,Middle-Aged,0
Private,10.0,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,40.0,Cambodia,Adult,0
Private,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,Young,0
Private,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,0
Local-gov,12.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,13.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,40.0,United-States,Middle-Aged,1
Private,11.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,16.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,Young,0
Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,Middle-Aged,1
State-gov,10.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,15.0,Japan,Young,0
Private,9.0,Divorced,Tech-support,Unmarried,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Self-emp-inc,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,Senior,1
Local-gov,13.0,Divorced,Prof-specialty,Unmarried,Black,Female,0.0,0.0,30.0,United-States,Adult,0
Self-emp-inc,14.0,Divorced,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,50.0,United-States,Middle-Aged,0
Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2377.0,26.0,United-States,Senior,1
Private,10.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,3464.0,0.0,60.0,United-States,Middle-Aged,0
Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,Adult,1
Private,9.0,Married-spouse-absent,Other-service,Unmarried,Black,Female,0.0,0.0,35.0,Haiti,Adult,0
Private,10.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,Adult,0
Private,9.0,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,24.0,United-States,Adult,0
State-gov,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,Middle-Aged,0
Private,8.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,15.0,United-States,Young,0
Local-gov,8.0,Widowed,Exec-managerial,Not-in-family,White,Male,2009.0,0.0,44.0,United-States,Senior,0
Private,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,Young,0
Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,24.0,United-States,Senior,0
Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,2339.0,40.0,United-States,Middle-Aged,0
Private,3.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,13.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,50.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,4508.0,0.0,24.0,United-States,Adult,0
Private,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,30.0,United-States,Young,0
Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,55.0,United-States,Adult,1
